"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"70273026451","2020-05-10T23:59:00","SOD  ","6",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,"35","53","56","30.07","29.92","44","5.1","0","6.9","12","63","42","260","14","0.00","0","0.0","250","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):63 24 HR MAX TEMP TIME (LST):1001 24 HR MIN TEMP (F):42 24 HR MIN TEMP TIME (LST):0401 AVERAGE STATION PRESSURE:29.920 MINIMUM SEA LEVEL PRESSURE:29.97 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):14  PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1356  FASTEST 2MIN SPEED (MPH):12 FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1357 AVERAGE WIND SPEED (MPH):5.1  24 HR AVG TEMP (F):53 HEATING DEGREE DAYS:12  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):63  LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0424","2131",,"2006-06-01"
"70273026451","2020-05-11T00:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","36","45","0.00",,,,"71","29.95","SCT:04 120 BKN:07 220","29.81","10.00","41","180",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/11/20 00:53:02 METAR PANC 110953Z 18005KT 10SM SCT120 BKN220 07/02 A2995 RMK AO2 SLP143 T00720022 $ (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T01:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","37","46","0.00",,,,"71","29.93","SCT:04 120 BKN:07 180","29.79","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/11/20 01:53:02 METAR PANC 111053Z 00000KT 10SM SCT120 BKN180 08/03 A2993 RMK AO2 SLP136 T00780028 $ (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T02:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","36","43","0.00",,"+0.04","6","76","29.92","BKN:07 210","29.78","10.00","40","120",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11905/11/20 02:53:02 METAR PANC 111153Z 12003KT 10SM BKN210 06/02 A2992 RMK AO2 SLP133 T00610022 10094 20056 56015 $ (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T03:00:00","FM-12","4",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,"36","43",,,"+0.04","6","76","29.92",,"29.75","9.94","40","120",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07470273 32966 61203 10061 20022 30074 40133 56015 91153 333 20056 555 91112=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T03:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","35","40","0.00",,,,"83","29.90","FEW:02 50 SCT:04 95 BKN:07 220","29.76","10.00","38","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/11/20 03:53:02 METAR PANC 111253Z 00000KT 10SM FEW050 SCT095 BKN220 04/02 A2990 RMK AO2 SLP126 T00440017 $ (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T04:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","36","43","0.00",,,,"76","29.89","FEW:02 50 SCT:04 120 BKN:07 230","29.75","10.00","40","170",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/11/20 04:53:02 METAR PANC 111353Z 17003KT 10SM FEW050 SCT120 BKN230 06/02 A2989 RMK AO2 SLP122 T00610022 $ (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T05:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","37","45","0.00",,"+0.04","6","74","29.88","SCT:04 95 BKN:07 120 BKN:07 220","29.74","10.00","41","170",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/11/20 05:53:02 METAR PANC 111453Z 17004KT 10SM SCT095 BKN120 BKN220 07/03 A2988 RMK AO2 SLP117 ACSL N-NE T00720028 56015 $ (PEV)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T06:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","38","46","0.00",,,,"73","29.87","BKN:07 95 BKN:07 120 BKN:07 220","29.73","10.00","42","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12505/11/20 06:53:02 METAR PANC 111553Z 00000KT 10SM BKN095 BKN120 BKN220 08/03 A2987 RMK AO2 SLP115 ACSL N-NE T00780033 $ (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T07:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","38","47","0.00",,,,"71","29.86","SCT:04 95 BKN:07 120 BKN:07 220","29.72","10.00","43","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/11/20 07:53:02 METAR PANC 111653Z 00000KT 10SM SCT095 BKN120 BKN220 08/03 A2986 RMK AO2 SLP113 ACSL NE T00830033 $ (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T08:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","39","46","0.00",,"+0.02","8","77","29.85","FEW:02 95 BKN:07 110 BKN:07 200","29.71","10.00","43","340",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/11/20 08:53:02 METAR PANC 111753Z 34004KT 10SM FEW095 BKN110 BKN200 08/04 A2985 RMK AO2 SLP109 T00780039 10094 20044 58008 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T09:00:00","FM-12","4",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,"39","46",,,"+0.02","8","77","29.85",,"29.68","9.94","43","340",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08070273 32966 63404 10078 20039 30050 40109 58008 91753 333 10094 20044 555 91118=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T09:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","38","45","0.00",,,,"77","29.85","BKN:07 100 OVC:08 200","29.71","10.00","42","320",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/11/20 09:53:02 METAR PANC 111853Z 32006KT 10SM BKN100 OVC200 07/03 A2985 RMK AO2 SLP110 T00720033 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T10:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","40","53","0.00",,,,"61","29.85","BKN:07 80 OVC:08 200","29.71","10.00","47","VRB","21","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10905/11/20 10:53:02 METAR PANC 111953Z 13010G18KT 10SM BKN080 OVC200 12/04 A2985 RMK AO2 SLP110 T01170044 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T11:20:00","FM-16","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","41","51",,,,,"69",,"BKN:07 75 OVC:08 200","29.72","10.00","46","130","28","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13105/11/20 11:20:02 SPECI PANC 112020Z 13018G24KT 10SM BKN075 OVC200 11/05 A2986 RMK AO2 PK WND 14027/2003 WSHFT 2000 T01060050 (SCF)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T11:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","41","51","0.00",,"-0.02","3","69","29.87","BKN:07 75 OVC:08 200","29.73","10.00","46","120","26","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14405/11/20 11:53:02 METAR PANC 112053Z 12015G23KT 10SM BKN075 OVC200 11/05 A2987 RMK AO2 PK WND 14027/2003 WSHFT 2000 SLP116 T01060050 53007 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T12:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","41","52","0.00",,,,"66","29.88","BKN:07 60 OVC:08 75","29.74","10.00","47","190","30","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/11/20 12:53:02 METAR PANC 112153Z 19015G26KT 10SM BKN060 OVC075 11/05 A2988 RMK AO2 PK WND 17026/2150 SLP118 T01110050 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T13:14:00","FM-16","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","41","50",,,,,"71",,"FEW:02 7 BKN:07 65 OVC:08 80","29.76","10.00","46","250",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/11/20 13:14:02 SPECI PANC 112214Z 25013KT 10SM FEW007 BKN065 OVC080 10/05 A2990 RMK AO2 WSHFT 2157 T01000050 (SCF)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T13:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","41","48","0.00",,,,"77","29.92","FEW:02 8 BKN:07 65 OVC:08 80","29.78","10.00","45","280",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12405/11/20 13:53:02 METAR PANC 112253Z 28012KT 10SM FEW008 BKN065 OVC080 09/05 A2992 RMK AO2 WSHFT 2157 SLP131 T00890050 (SCF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T14:19:00","FM-16","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","40","47",,,,,"77",,"BKN:07 8 BKN:07 65 OVC:08 80","29.78","10.00","44","250","29","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/11/20 14:19:02 SPECI PANC 112319Z 25015G25KT 10SM BKN008 BKN065 OVC080 08/04 A2992 RMK AO2 T00830044 (EZ)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T14:47:00","FM-16","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","41","50",,,,,"71",,"SCT:04 8 BKN:07 12 OVC:08 65","29.79","10.00","46","250",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/11/20 14:47:02 SPECI PANC 112347Z 25015KT 10SM SCT008 BKN012 OVC065 10/05 A2993 RMK AO2 (EZ)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T14:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","40","50","0.00",,"-0.06","3","68","29.93","SCT:04 8 BKN:07 12 OVC:08 65","29.79","10.00","45","260",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13005/11/20 14:53:02 METAR PANC 112353Z 26016KT 10SM SCT008 BKN012 OVC065 10/04 A2993 RMK AO2 SLP136 T01000044 10139 20067 53020 (EZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T15:00:00","FM-12","4",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,"40","50",,,"-0.06","3","68","29.93","8","29.76","9.94","45","260",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08070273 32366 82616 10100 20044 30077 40136 53020 92353 333 10139 20056 555 91200=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T15:18:00","FM-16","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","39","48",,,,,"71",,"FEW:02 8 BKN:07 16 OVC:08 25","29.79","10.00","44","260",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/11/20 15:18:01 SPECI PANC 120018Z 26016KT 10SM FEW008 BKN016 OVC025 09/04 A2993 RMK AO2 T00890039","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T15:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","39","46","0.00",,,,"77","29.94","FEW:02 8 SCT:04 16 BKN:07 24","29.80","10.00","43","250","30","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12805/11/20 15:53:01 METAR PANC 120053Z 25015G26KT 10SM FEW008 SCT016 BKN024 08/04 A2994 RMK AO2 PK WND 23026/0053 SLP140 T00780039","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T16:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","37","46","0.00",,,,"71","29.95","FEW:02 12 BKN:07 25 BKN:07 55","29.81","10.00","42","240",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/11/20 16:53:01 METAR PANC 120153Z 24011KT 10SM FEW012 BKN025 BKN055 08/03 A2995 RMK AO2 SLP143 VIRGA W T00780028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T17:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","37","46","0.00",,"-0.03","3","71","29.96","FEW:02 15 BKN:07 28 BKN:07 55","29.82","10.00","42","240",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12405/11/20 17:53:01 METAR PANC 120253Z 24006KT 10SM FEW015 BKN028 BKN055 08/03 A2996 RMK AO2 SLP146 VIRGA SW-W T00780028 53009","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T18:15:00","FM-16","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","37","46",,,,,"71",,"FEW:02 15 BKN:07 32 BKN:07 55","29.82","10.00","42","260",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/11/20 18:15:01 SPECI PANC 120315Z 26005KT 10SM FEW015 BKN032 BKN055 08/03 A2996 RMK AO2 VIRGA SW-W T00780028","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T18:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","37","46","0.00",,,,"71","29.96","FEW:02 15 BKN:07 35 BKN:07 55","29.82","10.00","42","250",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/11/20 18:53:02 METAR PANC 120353Z 25005KT 10SM FEW015 BKN035 BKN055 08/03 A2996 RMK AO2 SLP145 T00780028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T19:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","36","45","0.00",,,,"71","29.95","BKN:07 35 BKN:07 55","29.81","10.00","41","240",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10905/11/20 19:53:02 METAR PANC 120453Z 24006KT 10SM BKN035 BKN055 07/02 A2995 RMK AO2 SLP143 VIRGA SW T00720022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T20:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","35","45","0.00",,"+0.00","5","68","29.96","BKN:07 35 BKN:07 55","29.82","10.00","41","240",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11805/11/20 20:53:02 METAR PANC 120553Z 24005KT 10SM BKN035 BKN055 07/02 A2996 RMK AO2 SLP145 T00720017 10094 20072 55001","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T21:00:00","FM-12","4",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,,"35","45",,,"+0.00","5","68","29.96","41","29.79","9.94","41","240",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08070273 32666 62405 10072 20017 30088 40145 55001 90553 333 10094 20056 555 91206=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
"70273026451","2020-05-11T21:53:00","FM-15","7",,"SE","1.7","mi","TEMP, PRECIP, SNOW","131",,"MMTS, SRG, SNOWBOARD, SNOWSTAKE","61.1561","-149.9847","ANCHORAGE FORECAST OFFICE, AK",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","34","45","0.00",,,,"66","29.96","BKN:07 40 BKN:07 55","29.82","10.00","40","200",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/11/20 21:53:02 METAR PANC 120653Z 20004KT 10SM BKN040 BKN055 07/01 A2996 RMK AO2 SLP146 T00720011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-06-01"
